variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,n_min,n_max,loss_streak_mean,loss_streak_max,win_streak_mean,win_streak_max,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_loss_str_mean,safe_win_str_mean,safe_dbl,br_safe_mult,br_nm_mult,br_wr,br_n_tickets,br_win_streak,br_loss_streak,br_doublings,wr_safe_mult,wr_nm_mult,wr_wr,wr_n_tickets,wr_win_streak,wr_loss_streak,wr_doublings,wr_ruined,score
51,3.6,2.2,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.44,0.0592,20.02,17,23,3.07,5,2.46,7,7.262,0.0,7.0,3.07,4.943,0.0,8.859,2.1571,1.0,3.07,2.46,1.84,8.859,20.76,0.5217,23,3,3,3,0.0,0.0,0.381,21,2,4,0,False,2.5935
16,3.6,1.8,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4698,0.0541,20.77,18,24,2.99,4,3.23,5,7.2744,0.0,12.0,2.99,4.9401,0.0,8.878,2.1525,0.0,2.99,3.23,1.98,8.878,16.092,0.4583,24,2,3,3,0.0,0.0,0.375,24,2,4,0,False,2.611
84,3.8,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4353,0.0581,20.5,17,24,3.04,4,2.44,6,7.2446,0.0,5.0,3.04,4.9375,0.0,7.851,2.1327,2.0,3.04,2.43,1.8,7.851,15.694,0.4783,23,3,3,3,0.0,0.0,0.3636,22,1,4,0,False,2.5793
0,3.6,1.8,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4661,0.0597,20.61,17,23,3.11,4,3.55,8,7.4763,0.0,3.0,3.11,4.9372,0.0,9.243,2.4862,0.0,3.11,3.55,1.88,9.243,18.048,0.5,22,2,3,3,0.0,0.0,0.4783,23,5,4,0,False,2.6084
56,3.8,1.8,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4616,0.0486,20.7,17,24,3.02,4,3.08,5,7.2703,0.0,7.0,3.02,4.935,0.0,9.485,2.3188,0.0,3.02,3.08,1.9,9.485,17.496,0.4167,24,4,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.606
144,4.0,2.2,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4358,0.0484,19.69,16,23,3.03,4,2.51,7,7.533,0.0,7.0,3.03,4.9339,0.0,9.634,2.5618,0.0,3.03,2.51,1.76,9.634,19.155,0.5,20,4,3,3,0.0,0.0,0.4286,21,5,4,0,False,2.5977
142,4.0,2.0,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4516,0.0517,20.63,18,24,3.07,5,2.94,5,7.6808,0.0,9.0,3.07,4.9297,0.0,9.262,2.7695,1.0,3.07,2.9,1.78,9.262,20.706,0.5,24,5,3,3,0.0,0.0,0.5,22,5,4,0,False,2.5903
145,4.0,2.2,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4255,0.0522,19.87,16,23,3.07,4,2.14,5,7.5231,0.0,6.0,3.07,4.9272,0.0,10.622,2.6207,0.0,3.07,2.14,1.8,10.622,23.238,0.4783,23,4,3,3,0.0,0.0,0.4,20,1,4,0,False,2.5913
86,3.8,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4213,0.0569,20.92,18,24,3.09,4,2.41,5,7.1543,0.0,6.0,3.09,4.9269,0.0,9.45,2.2189,1.0,3.09,2.39,1.86,9.45,22.071,0.4783,23,5,3,3,0.0,0.0,0.35,20,1,4,0,False,2.5798
39,3.6,2.2,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4553,0.0611,19.81,16,24,2.97,4,2.78,7,7.3488,0.0,2.0,2.97,4.9207,0.0,8.092,2.1994,0.0,2.97,2.78,1.86,8.092,14.158,0.55,20,5,3,2,0.0,0.0,0.3913,23,2,4,0,False,2.5969
66,3.8,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4342,0.0546,20.51,17,24,3.02,4,2.49,6,7.0182,0.0,6.0,3.02,4.9148,0.0,9.306,2.0144,1.0,3.02,2.46,1.82,9.306,19.11,0.5,22,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.5777
22,3.6,2.0,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4635,0.0532,21.16,18,24,3.13,5,3.25,6,7.3398,0.0,6.0,3.13,4.8981,0.0,8.497,2.4163,1.0,3.13,3.22,1.81,8.497,17.088,0.5417,24,5,2,3,0.0,0.0,0.3913,23,2,4,0,False,2.5781
116,4.0,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4211,0.0557,20.63,17,24,3.07,4,2.35,5,7.1578,0.0,2.0,3.07,4.8979,0.0,8.641,2.358,0.0,3.07,2.35,1.8,8.641,15.472,0.6,20,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.5753
117,4.0,1.8,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.461,0.0555,20.35,17,24,3.09,5,3.39,8,7.2671,0.0,9.0,3.09,4.8962,0.0,12.196,2.7482,1.0,3.09,3.35,1.75,12.196,32.626,0.5417,24,8,3,3,0.0,0.0,0.381,21,2,4,0,False,2.5764
36,3.6,2.2,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4514,0.0562,19.87,17,24,3.05,4,2.76,6,7.284,0.0,4.0,3.05,4.8841,0.0,9.757,2.1804,0.0,3.05,2.76,1.78,9.757,22.991,0.5217,23,4,3,3,0.0,0.0,0.45,20,3,4,0,False,2.5775
113,4.0,1.8,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4488,0.0477,20.59,17,24,3.05,5,2.76,5,7.2888,0.0,5.0,3.05,4.8731,0.0,9.184,2.6715,1.0,3.05,2.72,1.75,9.184,17.677,0.5,22,5,3,3,0.0,0.0,0.4,20,2,4,0,False,2.5612
52,3.6,2.2,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4312,0.0551,20.26,17,24,3.02,5,2.25,4,7.199,0.0,7.0,3.02,4.8682,0.0,7.605,2.1667,2.0,3.02,2.22,1.82,7.605,13.508,0.4348,23,1,3,2,0.0,0.0,0.381,21,2,4,0,False,2.5435
148,4.0,2.2,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4302,0.0482,19.79,17,23,3.09,5,2.17,4,7.5131,0.0,6.0,3.09,4.867,0.0,9.613,2.5756,2.0,3.09,2.16,1.74,9.613,19.986,0.4762,21,3,3,3,0.0,0.0,0.381,21,3,4,0,False,2.5426
90,3.8,2.2,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4443,0.0528,19.56,17,23,3.06,4,2.74,7,6.5973,0.0,7.0,3.06,4.8664,0.0,8.423,2.0051,0.0,3.06,2.74,1.87,8.423,14.637,0.4545,22,3,3,3,0.0,0.0,0.45,20,5,4,0,False,2.5665
40,3.6,2.2,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4286,0.0534,20.04,18,23,3.03,4,2.14,4,6.9824,0.0,3.0,3.03,4.8621,0.0,7.421,1.9529,0.0,3.03,2.14,1.84,7.421,13.197,0.4286,21,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.5596
70,3.8,1.8,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4543,0.047,20.93,18,24,3.12,4,2.99,5,7.2275,0.0,8.0,3.12,4.8618,0.0,8.945,2.4536,0.0,3.12,2.99,1.86,8.945,16.577,0.4783,23,3,3,3,0.0,0.0,0.4348,23,5,4,0,False,2.5672
38,3.6,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4352,0.0565,20.26,18,24,3.02,5,2.26,4,7.2083,0.0,7.0,3.02,4.8541,0.0,9.106,2.2202,1.0,3.02,2.26,1.85,9.106,19.489,0.4348,23,2,3,3,0.0,0.0,0.3182,22,1,4,0,False,2.5476
20,3.6,2.0,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4678,0.0446,20.96,18,24,3.05,5,3.29,5,7.2679,0.0,12.0,3.05,4.8403,0.0,8.67,2.2486,1.0,3.05,3.28,1.9,8.67,16.024,0.4583,24,5,3,3,0.0,0.0,0.4,20,2,4,0,False,2.5505
25,3.6,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4246,0.057,20.95,19,24,3.05,4,2.35,5,6.8135,0.0,8.0,3.05,4.8382,0.0,7.832,1.8816,0.0,3.05,2.35,1.91,7.832,13.419,0.4783,23,3,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.5465
82,3.8,2.0,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4671,0.05,20.53,17,23,2.98,4,3.22,5,7.1522,0.0,7.0,2.98,4.8382,0.0,8.001,2.2668,0.0,2.98,3.22,1.9,8.001,14.25,0.4091,22,4,3,3,0.0,0.0,0.4348,23,4,4,0,False,2.5592
3,3.6,1.8,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4684,0.051,20.76,17,24,3.09,4,3.47,9,7.2837,0.0,12.0,3.09,4.8253,0.0,7.948,2.3621,0.0,3.09,3.47,1.84,7.948,14.555,0.375,24,2,3,2,0.0,0.0,0.3913,23,4,4,0,False,2.5532
159,4.0,2.2,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4396,0.056,19.58,16,23,3.14,4,2.73,7,7.1703,0.0,7.0,3.14,4.8132,0.0,9.272,2.5901,0.0,3.14,2.73,1.71,9.272,18.495,0.5238,21,6,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.5385
15,3.6,1.8,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4716,0.0553,20.91,18,24,3.15,5,3.7,8,7.288,0.0,11.0,3.15,4.8122,0.0,8.803,2.5014,1.0,3.15,3.66,1.82,8.803,15.936,0.4783,23,3,3,3,0.0,0.0,0.4348,23,4,4,0,False,2.5376
154,4.0,2.2,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4256,0.0506,19.75,16,23,3.12,5,2.13,5,7.1944,0.0,9.0,3.12,4.81,0.0,9.062,2.5544,2.0,3.12,2.11,1.64,9.062,18.105,0.5,22,4,3,3,0.0,0.0,0.381,21,1,5,0,True,2.5127
68,3.8,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4204,0.0535,20.77,17,24,3.12,4,2.32,5,6.9622,0.0,7.0,3.12,4.7865,0.0,8.616,2.1921,0.0,3.12,2.32,1.82,8.616,16.054,0.3913,23,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.5194
31,3.6,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4345,0.0593,20.88,18,26,3.04,5,2.53,5,6.9279,0.0,4.0,3.04,4.7775,0.0,7.727,1.9841,2.0,3.04,2.49,1.78,7.727,12.839,0.4348,23,3,3,2,0.0,0.0,0.3478,23,2,4,0,False,2.4991
91,3.8,2.2,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4314,0.0588,20.22,17,23,3.09,4,2.1,4,7.2433,0.0,9.0,3.09,4.7759,0.0,8.828,2.5136,2.0,3.09,2.1,1.83,8.828,17.85,0.5455,22,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.4974
78,3.8,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.436,0.0583,20.3,16,24,3.06,4,2.41,6,6.6185,0.0,7.0,3.06,4.7709,0.0,9.285,2.0306,0.0,3.06,2.41,1.79,9.285,22.298,0.4348,23,4,3,3,0.0,0.0,0.3684,19,1,4,0,False,2.5162
29,3.6,2.0,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4579,0.0546,20.8,18,24,3.15,5,3.22,5,6.9778,0.0,9.0,3.15,4.7686,0.0,8.035,2.3603,1.0,3.15,3.19,1.83,8.035,14.783,0.5238,21,5,3,3,0.0,0.0,0.45,20,2,4,0,False,2.5117
14,3.6,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.422,0.0542,21.07,18,24,3.06,4,2.38,5,6.8353,0.0,3.0,3.06,4.7655,0.0,8.197,2.0563,1.0,3.06,2.38,1.82,8.197,14.284,0.4167,24,2,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.4994
140,4.0,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.41,0.0491,20.59,18,23,3.06,4,2.12,4,6.8666,0.0,3.0,3.06,4.7573,0.0,8.459,2.2027,1.0,3.06,2.12,1.74,8.459,15.48,0.4286,21,3,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.4916
18,3.6,2.0,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4745,0.0572,20.6,17,24,3.08,4,3.66,7,6.8411,0.0,3.0,3.08,4.7459,0.0,9.585,2.2995,2.0,3.08,3.63,1.82,9.585,19.803,0.5833,24,4,3,3,0.0,0.0,0.4211,19,2,4,0,True,2.4953
105,3.8,2.2,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4375,0.0569,19.73,16,23,3.13,4,2.65,6,6.7528,0.0,9.0,3.13,4.7353,0.0,8.188,2.3245,0.0,3.13,2.65,1.75,8.188,16.032,0.4762,21,4,3,3,0.0,0.0,0.35,20,1,4,0,False,2.4989
132,4.0,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4207,0.0609,20.64,17,24,3.1,5,2.28,7,7.25,0.0,5.0,3.1,4.7289,0.0,8.395,2.6197,1.0,3.1,2.28,1.78,8.395,11.336,0.5263,19,3,3,2,0.0,0.0,0.3684,19,1,4,0,False,2.4807
122,4.0,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4114,0.0479,20.97,18,24,3.17,4,2.2,4,6.7738,0.0,5.0,3.17,4.7228,0.0,9.514,2.4899,0.0,3.17,2.2,1.77,9.514,20.118,0.4091,22,4,3,3,0.0,0.0,0.3636,22,1,4,0,False,2.4848
103,3.8,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3889,0.0566,20.1,17,23,3.35,5,1.87,3,6.231,0.0,17.0,3.32,4.7151,0.0,8.606,2.5984,2.0,3.32,1.85,1.74,8.606,12.564,0.4,20,2,3,2,0.0,0.0,0.3333,21,1,4,0,False,2.4542
67,3.8,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4318,0.0582,20.68,18,24,2.95,5,2.36,4,6.884,0.0,7.0,2.95,4.7149,0.0,8.844,2.1395,1.0,2.95,2.36,1.85,8.844,16.894,0.3913,23,2,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.477
60,3.8,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.436,0.0535,20.57,18,23,3.13,5,2.56,6,6.7668,0.0,11.0,3.13,4.7045,0.0,8.681,2.429,1.0,3.13,2.54,1.74,8.681,19.145,0.5,22,5,3,3,0.0,0.0,0.45,20,3,4,0,False,2.4731
96,3.8,2.2,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4024,0.0641,19.51,17,23,3.24,5,2.01,7,6.3689,0.0,19.0,3.24,4.6958,0.0,10.499,2.4815,4.0,3.24,2,1.85,10.499,27.272,0.5,22,3,3,3,0.0,0.0,0.4737,19,3,4,0,False,2.4286
156,4.0,2.2,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.3988,0.0604,19.6,16,22,3.23,5,2.01,5,7.0844,0.0,10.0,3.23,4.6902,0.0,9.899,2.774,3.0,3.22,2,1.79,9.899,20.401,0.4286,21,2,3,3,0.0,0.0,0.2857,21,1,4,0,False,2.4347
64,3.8,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4539,0.054,20.61,18,23,3.03,4,2.99,5,7.1038,0.0,8.0,3.03,4.689,0.0,8.713,2.3832,1.0,3.03,2.98,1.81,8.713,15.838,0.5,22,4,3,2,0.0,0.0,0.45,20,4,4,0,False,2.4707
87,3.8,2.0,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4604,0.0472,20.45,17,24,3.15,4,3.41,7,6.8518,0.0,5.0,3.15,4.6834,0.0,9.854,2.5202,2.0,3.15,3.36,1.8,9.854,18.732,0.5652,23,5,3,3,0.0,0.0,0.4762,21,4,4,0,False,2.4598
50,3.6,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3854,0.0565,20.22,17,23,3.42,5,2.01,4,5.973,0.0,18.0,3.39,4.6832,0.0,9.602,2.5388,2.0,3.36,2.01,1.78,9.602,19.118,0.4348,23,2,3,3,0.0,0.0,0.3182,22,2,4,0,False,2.4372
62,3.8,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4208,0.0601,20.78,17,24,3.09,5,2.28,4,6.815,0.0,9.0,3.09,4.6788,0.0,9.15,2.339,3.0,3.09,2.26,1.74,9.15,16.595,0.4167,24,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.4356
100,3.8,2.2,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4351,0.0542,19.8,17,23,2.97,5,2.24,4,6.5533,0.0,9.0,2.97,4.6739,0.0,8.058,2.086,2.0,2.97,2.22,1.81,8.058,14.251,0.5,20,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.4475
94,3.8,2.2,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4405,0.0559,19.76,16,23,2.99,5,2.26,4,7.0263,0.0,9.0,2.99,4.672,0.0,8.927,2.3961,4.0,2.99,2.24,1.74,8.927,21.791,0.5455,22,4,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.4281
8,3.6,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4236,0.0491,21.04,18,24,3.11,4,2.37,5,6.5558,0.0,11.0,3.11,4.6714,0.0,10.34,2.1699,0.0,3.11,2.37,1.78,10.34,20.429,0.5417,24,3,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.4628
85,3.8,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.424,0.0497,20.58,18,24,3.07,4,2.34,5,6.596,0.0,4.0,3.07,4.6704,0.0,8.127,2.0655,0.0,3.07,2.34,1.82,8.127,15.37,0.4545,22,4,3,3,0.0,0.0,0.4,20,3,4,0,False,2.4624
80,3.8,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.414,0.049,20.77,18,23,3.12,4,2.23,5,6.4544,0.0,3.0,3.12,4.661,0.0,8.87,2.201,1.0,3.12,2.23,1.75,8.87,18.191,0.5217,23,3,3,3,0.0,0.0,0.3636,22,3,4,0,False,2.4447
153,4.0,2.2,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4361,0.0628,19.67,17,24,3.13,4,2.59,7,6.9994,0.0,9.0,3.13,4.6588,0.0,8.947,2.6815,1.0,3.13,2.57,1.75,8.947,17.632,0.6316,19,6,3,3,0.0,0.0,0.4211,19,3,4,0,False,2.4502
97,3.8,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3861,0.0538,19.85,16,24,3.37,5,1.78,4,5.484,0.0,21.0,3.34,4.6568,0.0,9.043,2.3951,1.0,3.35,1.78,1.74,9.043,18.611,0.4286,21,2,3,3,0.0,0.0,0.4211,19,2,4,0,False,2.4342
54,3.8,1.8,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4733,0.0509,20.22,18,24,3.04,4,3.47,8,6.8069,0.0,7.0,3.04,4.6537,0.0,8.376,2.32,0.0,3.04,3.47,1.79,8.376,15.092,0.5238,21,4,3,3,0.0,0.0,0.4091,22,2,4,0,False,2.4688
42,3.6,2.2,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4039,0.0623,19.96,17,23,3.35,5,2.13,6,6.3128,0.0,23.0,3.34,4.6487,0.0,8.652,2.5748,4.0,3.34,2.12,1.91,8.652,15.678,0.4348,23,3,3,3,0.0,0.0,0.4,20,2,4,0,False,2.4055
6,3.6,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4385,0.066,20.99,17,24,3.15,4,2.62,8,7.0528,0.0,8.0,3.15,4.6442,0.0,9.988,2.4449,1.0,3.15,2.62,1.77,9.988,26.236,0.5,24,4,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.4436
7,3.6,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4269,0.055,21.02,18,25,3.21,4,2.43,5,6.0161,0.0,7.0,3.21,4.6406,0.0,8.277,2.0371,0.0,3.21,2.43,1.82,8.277,15.221,0.5714,21,5,3,3,0.0,0.0,0.4762,21,3,4,0,False,2.4484
17,3.6,1.8,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4576,0.0527,20.86,18,24,3.06,4,3.09,5,7.0572,0.0,4.0,3.06,4.6299,0.0,7.709,2.4161,0.0,3.06,3.09,1.8,7.709,13.484,0.4348,23,2,3,3,0.0,0.0,0.4545,22,4,4,0,False,2.4522
19,3.6,2.0,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4611,0.0495,21.05,17,24,3.19,4,3.31,5,7.055,0.0,13.0,3.19,4.6195,0.0,7.611,2.5376,0.0,3.19,3.31,1.83,7.611,15.936,0.5217,23,4,3,3,0.0,0.0,0.4348,23,5,4,0,False,2.4481
61,3.8,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4182,0.0518,20.85,19,23,3.09,4,2.29,5,6.5966,0.0,8.0,3.09,4.6085,0.0,8.135,2.2418,0.0,3.09,2.29,1.72,8.135,17.4,0.4783,23,3,3,3,0.0,0.0,0.381,21,3,4,0,False,2.4297
11,3.6,1.8,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4582,0.0539,20.9,18,24,3.14,4,3.13,6,6.8597,0.0,11.0,3.14,4.5974,0.0,8.753,2.4848,1.0,3.14,3.12,1.79,8.753,17.831,0.4167,24,4,3,3,0.0,0.0,0.381,21,2,4,0,False,2.4262
32,3.6,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4247,0.0527,21.09,18,24,3.15,4,2.38,4,6.3007,0.0,9.0,3.15,4.5913,0.0,8.18,2.1287,1.0,3.15,2.38,1.79,8.18,14.699,0.4783,23,3,3,2,0.0,0.0,0.3182,22,1,4,0,False,2.4131
46,3.6,2.2,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4276,0.0575,20.35,17,24,3.07,5,2.22,4,6.954,0.0,9.0,3.07,4.585,0.0,8.141,2.4453,3.0,3.07,2.21,1.75,8.141,15.608,0.375,24,2,3,2,0.0,0.0,0.4,20,2,4,0,False,2.3908
102,3.8,2.2,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.3936,0.0578,19.73,16,25,3.26,5,1.87,4,6.0513,0.0,15.0,3.26,4.5719,0.0,7.724,2.4249,4.0,3.26,1.86,1.71,7.724,14.131,0.4286,21,2,3,2,0.0,0.0,0.4286,21,2,4,0,False,2.364
120,4.0,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4168,0.0536,20.41,17,23,3.12,4,2.21,6,6.2899,0.0,14.0,3.12,4.5694,0.0,8.906,2.2685,1.0,3.12,2.21,1.71,8.906,16.641,0.4545,22,3,3,2,0.0,0.0,0.4,20,1,4,0,True,2.3997
57,3.8,1.8,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4739,0.0498,20.44,18,24,3.16,4,3.46,8,6.5104,0.0,10.0,3.16,4.56,0.0,8.292,2.4877,3.0,3.16,3.39,1.73,8.292,16.23,0.5652,23,7,3,3,0.0,0.0,0.4545,22,4,4,0,True,2.3922
43,3.6,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4025,0.0637,20.04,17,24,3.37,5,2.06,5,5.7594,0.0,15.0,3.36,4.5559,0.0,10.537,2.4827,2.0,3.35,2.03,1.88,10.537,23.439,0.4167,24,3,3,3,0.0,0.0,0.3684,19,2,4,0,False,2.3787
23,3.6,2.0,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4546,0.0483,20.98,18,24,3.06,5,2.92,5,6.5106,0.0,9.0,3.06,4.5538,0.0,10.196,2.4828,1.0,3.06,2.88,1.83,10.196,19.23,0.4783,23,4,3,3,0.0,0.0,0.5,22,5,4,0,False,2.4033
137,4.0,2.0,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4461,0.0538,20.59,18,24,3.18,5,2.75,5,6.8381,0.0,5.0,3.18,4.5535,0.0,8.766,2.8104,1.0,3.18,2.73,1.67,8.766,10.631,0.4737,19,4,3,2,0.0,0.0,0.5,20,4,4,0,False,2.4006
79,3.8,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4209,0.058,20.84,18,23,3.05,4,2.3,5,6.7965,0.0,4.0,3.05,4.5477,0.0,9.633,2.4804,1.0,3.05,2.3,1.72,9.633,18.227,0.3913,23,2,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.3901
9,3.6,1.8,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4672,0.0557,21,18,24,3.14,4,3.37,6,6.5694,0.0,11.0,3.14,4.538,0.0,8.427,2.6186,0.0,3.14,3.37,1.72,8.427,15.22,0.619,21,4,3,3,0.0,0.0,0.4,20,3,4,0,False,2.4092
146,4.0,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4143,0.0443,19.89,17,23,3.17,4,2.07,4,6.8125,0.0,7.0,3.17,4.529,0.0,11.175,2.7661,1.0,3.17,2.05,1.63,11.175,21.138,0.3913,23,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.3788
